,ambulancer,bikedir,bikeinjury,bikepos,crashgrp,crashloc,crashtype,development,drvrinjury,recordid,geocodio_AddressNumber,geocodio_Street
345,5,3.0,3,2.5,1.0,3.0,2.0,5.0,0.0,1af70e9c951113fc50f710a4e5d90c7c995ef97f,1538.0,East Blvd
346,0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,309012f593f14e634972358660f3895a574095e8,2724.0,West Blvd
347,0,3.0,3,0.0,1.0,3.0,2.0,0.0,0.0,01ab3ad71adea3bf54ab45866627c707fd6ef29c,4600.0,Tuckaseegee Rd
348,5,3.3039771526735473,0,0.0,1.5471031605519379,0.0,1.5690630677617585,5.0,0.0,9b2e77be5d90b721ff8ea7b709587e30849d62dc,7704.0,Pineville-matthews Rd
349,5,3.3039771526735473,0,5.0,0.7865274962392436,0.0,1.743870248261988,5.0,0.0,7cfca3422f166a384f6224fbd6b3899ca830324b,3100.0,N Tryon St
350,5,3.0,3,5.0,1.5471031605519379,0.0,1.5690630677617585,0.0,0.0,ed3da486e602496f25387d903209cfa99bf179f3,2019.0,Selwyn Ave
351,0,0.0,3,5.0,0.5812293449738022,3.0,2,5.0,0.0,060078573af136bd2b5b478cb9d959e4404c4dda,810.0,E Arrowood Rd
352,5,3.0,3,0.0,2.0,0.0,2.0,5.0,0.0,c4406bc0bb6ba54523fb9b3c7f008bd8b68f1e84,102.0,W Craighead Rd
353,5,3.3039771526735473,0,5.0,3.6944052863428,3.0,3.7736652392328898,5.0,0.0,711dca45f561147bece963e3323aa28980c789b1,105.0,S Tryon St
354,5,3.0,3,5.0,2.0,0.0,2.0,5.0,0.0,4908289cd37dd29a9f484f87bb44c5d4d013a868,12006.0,Providence Rd
355,0,3.0,0,5.0,1.0,0.0,2.0,5.0,0.0,523dfb89b6a497104c7e15d53f735b9f3326123b,3419.0,S Tryon St
356,0,3.0,3,2.5,1.0,0.0,2.0,5.0,0.0,eaeaa4ab224f25f8250c7781f4046f36e95aa6bb,1419.0,East Blvd
357,0,3.3039771526735473,0,0.0,1.5471031605519379,0.0,1.5690630677617585,5.0,0.0,7e9b2906ce07ca03ebb3197e682233bc2d8f1d08,2221.0,Central Ave
358,5,3.0,3,5.0,0.0,0.0,0,0.0,0.0,4a26d834a135c32e20a05bbbb333e46402fd3bb1,3105.0,Maywood Dr
359,5,3.0,3,5.0,2.0,0.0,2.0,5.0,0.0,c8dd963b3543a2ef9ab1a3304e5a04345c0e28e5,12336.0,Old Prairie Rd
360,0,3.0,1,0.0,2.0,3.0,2.0,5.0,0.0,4ffd2524f531ba626a32808d3a32f982c3a7cd71,3304.0,N Tryon St
361,5,0.0,3,5.0,1.0,3.0,2.0,0.0,0.0,1236e8f16f17592aa9945463fa248979b53425f3,1501.0,Burton St
362,5,3.0,3,0.0,4.0,0.8818671780873069,4.0,5.0,0.0,d7c76725498eba137538ccd683ed5059f70eabee,2932.0,Eastway Dr
363,5,3.0,0,5.0,4.0,3.0,0.0,0.0,0.0,78dd42811ea619da79dc21fccb558947d024c147,803.0,W Bv
364,5,3.0,0,5.0,1.0,0.0,2.0,5.0,0.0,0dfb7c1fadc38ce576623d31e85ab2de3476dfef,102.0,E Martin Luther King Jr Blvd
365,0,3.0,0,5.0,4.0,3.0,4.848549680256302,0.0,0.0,7c0f72c66b52f7b1997e9eef039bb7c53c236687,3800.0,Melshire Ln
366,0,3.0,0,0.0,2.0,0.0,2.0,0.0,0.0,406bc2f6d90cbea416361202ba27f60ea47365a4,506.0,N Davidson St
367,0,0.0,0,5.0,0.5812293449738022,3.0,2,0.0,0.0,82f9e0389485f8e3f80f55c9b78dd4104fdbab9b,333.0,Colony Acres Dr
368,5,3.0,3,5.0,1.0,0.0,2.0,0.0,0.0,14964f12659ab27d0183218c1ec607d8005a80f0,13962.0,Brown-grier Rd
369,5,3.3039771526735473,3,0.0,1.2256853905921663,0.0,1.7514501544509213,5.0,0.0,75a5e14a2d7bb836b50fb4313e044c43399c9fe3,4302.0,N Tryon St
370,5,0.0,3,5.0,0.9871032700525614,3.0,1.9993238445896713,0.0,0.0,feedebf53f8515825f9d86d1a573d60fd67034b4,115.0,Ann Marie Dr
371,0,3.3039771526735473,0,0.0,0.7865274962392436,0.0,1.743870248261988,5.0,0.0,30fd7a26ea9ad250fe645c3274d7a8c8c4931225,2700.0,N Tryon St
372,0,3.0,3,5.0,0.0,0.0,1.6294373023648059,0.0,0.0,a15f5b13aba4c1d78b4c48714f465d1aa98f9c25,5412.0,Eneida Sue Dr
373,5,3.0,4,5.0,0.0,0.0,0.0,0.0,0.0,6c5e5206022470c5e560903da35caafa5d5178f5,801.0,E 20th St
374,5,3.0,3,5.0,1.0,0.0,2.0,0.0,0.0,73ae31ecfc46d80ece63631fb6178d5486764798,2019.0,Selwyn Ave
375,5,0.0,3,2.5,0.7865274962392436,0.0,1.9112837281089872,0.0,0.0,6c392bc7d2d30ad9e5d54ce5f19ac15957f8e24f,7731.0,Whistlestop Rd
376,0,3.3039771526735473,0,5.0,0.0,0.0,0,0.0,0.0,8ff8368869e30c96d4db2952434e203b6da9d3c7,700.0,E 18th St
377,0,3.3039771526735473,0,0.0,0.7865274962392436,0.0,1.9786954749026335,0.0,0.0,216a9b5c0722615c41328f93e0601698d40a1adb,4509.0,Craigwood Dr
378,5,3.0,3,5.0,4.0,3.0,0.0,5.0,0.0,d450aecfdd89fdb898d824bda1330aa0c7263991,4120.0,Rozzelles Ferry Rd
379,5,3.3039771526735473,0,0.0,0.9871032700525614,3.0,1.9993238445896713,5.0,0.0,4573e093dd668b5f97f3b2434e90d866d542f67b,9801.0,S Tryon St
380,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,928f8acd92b897dec761541983e2341ee82abd3a,1524.0,Kelston Pl
381,5,3.3039771526735473,3,2.5,0.0,3.0,0.0,5.0,0.0,f9a53817be0c95e8ac4377dba1ecca82eb4aa321,2635.0,W Mallard Crk
382,5,3.0,3,5.0,1.0,0.0,2.0,5.0,0.0,43f35cb2733808a01029a792f85ae99f4e20444f,4705.0,Statesville Rd
383,5,0.0,3,5.0,1.5471031605519379,0.0,1.9052921977613009,0.0,0.0,9e1334eb1f82d490a420c4b1d8f5dc5f02fd4229,6543.0,Hidden Forest Dr
384,5,3.0,3,0.0,1.5471031605519379,0.0,1.5690630677617585,0.0,0.0,2189334ba0d30a68a564991348e00faecf3c4d30,2435.0,Toomey Ave
385,5,3.3039771526735473,0,5.0,1.5471031605519379,0.0,1.5690630677617585,0.0,0.0,476ecebb802e5f9b0523dfe7e01c0398b659e12d,2134.0,Galloway Rd
386,5,3.3039771526735473,0,5.0,0.0,3.0,0.0,0.0,0.0,429546e45065d35ebfaf4a7fc79499cc006e0c28,4400.0,Central Ave
387,0,0.0,3,2.5,0.5812293449738022,3.0,1.940254031921809,5.0,0.0,b230f56c17d02727083bc221e8e88732c1bb090b,2927.0,Central Ave
388,5,3.0,3,5.0,1.2256853905921663,0.8818671780873069,1.439431243892316,5.0,0.0,86e0b12325ff789fa7a382a291eb486820d3c6fc,2114.0,N Graham St
389,5,0.0,0,0.0,0.9238238946244692,3.0,3.7055145607167823,5.0,0.0,8dde9e2f18d2feb0d73551ec0139c4783829f107,2932.0,Eastway Dr
390,0,3.0,0,0.0,1.0,0.0,2.0,5.0,0.0,3d45006a99d23e2721713b486af583356d7a294d,6007.0,Albemarle Rd
391,0,3.0,3,2.5,2.0,0.0,2.0,5.0,0.0,2f3056264742de9249f75114c86366c1eb15295d,1002.0,E Bv
392,5,3.3039771526735473,0,0.0,2.0,0.0,1.972584588579056,5.0,0.0,83f58f6c61f7e4ef1d4a66b90faf34359d7827e4,102.0,E Martin Luther King Jr Blvd
393,5,3.0,3,2.5,0.7865274962392436,0.0,1.9112837281089872,0.0,0.0,f7f9e55148abddf3fd4cc5da64cb82068ae05cc7,4108.0,Prosperity Church Rd
394,5,3.0,0,5.0,0.9871032700525614,3.0,2.0,5.0,0.0,6592047a5d5002df82d7fafc1aad8fef6d93f98b,6521.0,E W T Harris Bv
395,5,0.0,0,0.0,0.9871032700525614,3.0,1.9993238445896713,0.0,0.0,3cba1880af05b39c75139dd526572195cc0ea36d,2019.0,Eastway Dr
396,5,3.0,3,5.0,1.0,0.0,2.0,5.0,0.0,3074ed18a1f625d50dd94616f51cdfb10e78b22b,2019.0,Selwyn Ave
397,0,3.0,3,5.0,1.0,0.0,2.0,0.0,0.0,d88ddb5506c565077a29c6d2b6165eed6a73fe1e,2174.0,Colony Rd
398,0,3.0,0,0.0,0.9871032700525614,3.0,1.9993238445896713,0.0,0.0,4b96c5c666b635ed3df7872a8ee67a2b2ded140f,5852.0,Pineville-matthews Rd
399,5,3.3039771526735473,0,0.0,1.2256853905921663,0.0,1.439431243892316,0.0,0.0,9c15a619b0272c913efe8211ddf993859baabd5a,2105.0,Beatties Ford Rd
400,5,3.3039771526735473,0,0.0,0.9871032700525614,3.0,1.9993238445896713,0.0,0.0,814386a59b73b993fc7d771bc9193b0b6089d0db,3603.0,N Sharon Amity Rd
401,0,0.0,0,5.0,0.5812293449738022,3.0,2,0.0,0.0,5dbc818126657a103fa18b6637b14a19094cafc0,3223.0,Weston St
402,5,0.0,0,0.0,0.5812293449738022,3.0,2,0.0,0.0,9a4fcfb37c8ea091c7e439a689d56e413f804149,3601.0,Frew Rd
403,0,3.0,0,5.0,0.0,0.0,0,5.0,0.0,5222fd8ce1645f0a132b66c285b3d5bf094a1fee,3101.0,Shamrock Dr
404,5,3.3039771526735473,0,0.0,1.5471031605519379,0.0,1.5690630677617585,0.0,0.0,435529e0e5d1dcaafe0997cdf7a8fd130fcdcef6,417.0,E Arrowood Rd
405,0,3.0,3,5.0,2.0,3.0,2.0,0.0,0.0,d1b5201c4439667ccee3026ae38062a392511517,3801.0,Country Club Dr
406,0,3.0,1,5.0,4.0,0.8818671780873069,4.0,0.0,0.0,30cb0b2d9a746944f0c500a2c26aa92baaa5cdd4,1200.0,Central Ave
407,5,0.0,3,0.0,0.0,0.0,0.0,5.0,0.0,de9a0a7df57a87c3875c4ecdb38d861f38dc1e8e,1510.0,E 4th St
408,0,3.0,3,0.0,4.0,0.0,1.0,5.0,0.0,7a5e13c3e8ca87a84c174d1a4cd30d45d2c3449c,1901.0,Milton Rd
409,0,3.3039771526735473,0,0.0,1.5471031605519379,0.0,1.5690630677617585,5.0,0.0,c09dbdca8017a074daa981e08186ebca8b025319,2024.0,Fairdale Dr
410,0,3.0,1,5.0,1.0,0.0,1,0.0,0.0,318580727e7031441bd39fa5f2e558db7dbe2b26,1020.0,Belmont Ave
411,5,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,cb4dc431726ef9c0a3f40db8c0d7008b64125f1b,1505.0,Allenbrook Dr
412,0,3.0,1,5.0,4.0,3.0,4.0,0.0,0.0,6173606737771ddf7925f933885f87f961e55c95,2124.0,Matheson Ave
413,0,3.0,0,5.0,2.0,3.0,2.0,5.0,0.0,593cd1c8e5dfbe5dbf4994838b9f3ac4d6a35fae,4460.0,The Plz
414,5,3.0,3,5.0,0.0,0.0,0.9874375635243792,5.0,0.0,1f905a882eb32b6bb6be28c1a114d9bba3330aa8,325.0,W Woodlawn Rd
415,0,3.0,3,5.0,1.2256853905921663,0.0,0.0,5.0,0.0,de191940ad0b0c383c40a10a8d8ceafcf2a8e94c,2141.0,W Sugar Creek Rd
416,5,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,d1e42a542288707c8367b33fda50bbe372b5c6fa,1933.0,Milton Rd
417,5,3.0,4,0.0,1.2256853905921663,0.0,1.7514501544509213,5.0,0.0,fb7632d51a737da5c83f367d640c25478bf935c2,10415.0,Mallard Creek Rd
418,0,3.3039771526735473,0,5.0,1,3.0,0,0.0,0.0,c13a806c2cf29cd6c6f9185cae71e9734eb1098f,3610.0,Nobles Ave
419,0,3.3039771526735473,0,5.0,1.0,3.0,2.0,5.0,0.0,3a1e8583dd954e75732cb398f75e3d032be7ca2e,2854.0,W Sugar Creek Rd
420,0,0.0,3,5.0,0.9238238946244692,0.8818671780873069,3.7055145607167823,0.0,0.0,2985a84ac23da270efffe8a1fd410928cd201dc1,1556.0,S Tryon St
421,5,3.3039771526735473,3,5.0,1.6826109754383793,0.0,1.9744608182855328,5.0,0.0,6979f148851323a84ba9173c06812efe9a8ef709,8605.0,E Independence Bv
422,5,0.0,0,0.0,0.9238238946244692,0.0,3.7055145607167823,5.0,0.0,cfd6bcc5e36af60f03674035fc6e59876f9366fe,1535.0,Remount Rd
423,5,3.0,3,5.0,1.0,0.0,2.0,0.0,0.0,5a61d4a4926be360647058bcdea70a871ed14457,1345.0,Baxter St
424,5,3.0,0,5.0,0.5812293449738022,3.0,1.940254031921809,5.0,0.0,aaf492806f2654526f88d22ca421ac87babf8e3f,2027.0,Beatties Ford Rd
425,5,3.0,1,0.0,1.0,3.0,2.0,5.0,2.0,b04adb2781c9e6b30b6dbbea6972d9a65dedad63,501.0,W Craighead Rd
426,5,3.0,1,0.0,1.2256853905921663,0.0,1.439431243892316,5.0,0.0,0d9d6275a625832d9b0a2730a67436bd297f9b51,300.0,N Tryon St
427,0,3.0,0,5.0,1.0,0.0,2.0,5.0,0.0,eb85dcbb0fd16e00373452e594eab2ef0b32264d,9622.0,Rea Rd
428,0,3.0,1,0.0,2.0,0.0,2.0,5.0,0.0,b490b1568938b7341bb5ea4e23c9a18dd59842b2,2731.0,Beatties Ford Rd
429,5,3.0,0,2.5,2.0,3.0,2.0,5.0,0.0,b7f86f0452391b4087ee7f8cd5dc5a9b4b940466,8450.0,Park Rd
430,5,0.0,0,5.0,0.5812293449738022,3.0,2,5.0,0.0,0d325062747fb766aa418a793aa1f8d5ec676095,7024.0,E Independence Blvd
431,0,3.0,1,5.0,2.0,3.0,2.0,5.0,0.0,7869fac0baef5c846a86f0753578a64fb61accbd,119.0,N Sharon Amity Rd
432,5,3.0,0,5.0,2.0,3.0,2.0,5.0,0.0,0d93a292a7c8f9cd5a0c67f2603c106e7c4b057a,1108.0,N Wendover Rd
433,0,3.3039771526735473,0,0.0,1.5471031605519379,0.0,1.5690630677617585,0.0,0.0,f0c7880acf44dfbaa5ca47bfc929f8af44191fee,3400.0,Central Ave
434,5,3.0,3,0.0,2.0,3.0,2.0,0.0,0.0,6b2f1f03a6571c94deec5100450e3a2531ef5ced,2603.0,Tuckaseegee Rd
435,0,3.3039771526735473,1,0.0,1.5471031605519379,0.0,1.5690630677617585,5.0,0.0,6574e8a4a4a106f7399a969c4ebf7ef521dae7e6,3012.0,Prosperity Church Rd
436,0,3.0,3,2.5,1.0,3.0,2.0,5.0,0.0,fb214b91e0845b2e446c5f923dfbfe19f468b51f,314.0,N College St
437,5,3.0,3,5.0,1.0,0.0,2.0,5.0,0.0,d92d275ec13b933ecc8adada095166c26ad7405a,1005.0,S Mint St
438,5,3.3039771526735473,0,5.0,0.7865274962392436,0.0,1.8566901907690336,0.0,0.0,62d25929626e1e8c7a267ef64a3d7b55099ba773,2201.0,Eastway Dr
439,5,3.3039771526735473,1,2.5,1.6826109754383793,0.0,2.599223782593324,0.0,0.0,08e61e653f54d7a47ebde63b0443aabe0ed46c04,1200.0,S I- 77 Svc Rd
440,5,3.3039771526735473,3,0.0,1.6826109754383793,0.0,2.599223782593324,5.0,0.0,1d8ff25e2b2f48c24a8be65f9a1fb09efd45fe6e,4803.0,Central Ave
441,5,3.0,3,0.0,1.0,0.0,2.0,5.0,0.0,8d75b904f1022c5a73abf32b166b770e48a59b4e,229.0,S Caldwell St
442,5,3.3039771526735473,0,0.0,0.9871032700525614,3.0,1.9993238445896713,0.0,0.0,fe19c7f4d6e7b81946f8743d4ee8c509db0ec337,2850.0,N Sharon Amity Rd
443,0,3.0,1,5.0,3.6944052863428,0.0,3.92614358113644,0,0.0,f0bd10813786fc7a99c54df7a801f9162f5f6d85,102.0,W 7th St
444,0,3.0,3,5.0,0.0,0.0,0.0,5.0,0.0,460998dc92782a5f6968cfae038804cf159bbbe7,1501.0,Central Ave
445,5,3.0,3,5.0,1.2256853905921663,0.8818671780873069,1.439431243892316,5.0,0.0,a683c4765169c45cbca96e3f0ec4ad400dda01cd,3509.0,S Tryon St
446,5,0.0,3,5.0,0.5812293449738022,3.0,1.8511335893428382,5.0,0.0,94f1331f64c3405ff2107462a50eca6d5b5ae585,8816.0,University City Blvd
447,0,3.0,0,5.0,1.5471031605519379,0.0,1.5690630677617585,0.0,0.0,171478dcd81589bcb7b1da9db5ff93cae4997411,2001.0,Queens Rd W
448,0,3.0,1,5.0,1.0,3.0,2.0,5.0,0.0,55d806c865beec259a5a398b0529af6504b4e1df,1617.0,N Davidson St
449,0,3.0,3,5.0,0.0,0.0,0.0,0.0,0.0,4a1388929dddf74afddd3c55b83083e8f91ecf49,340.0,Ramona St
450,0,3.0,3,5.0,2.0,3.0,2.0,0.0,0.0,2af0655164436fab0809d48d3db713d30df944e1,8826.0,Park Rd
451,5,3.0,3,5.0,1.0,0.0,2.0,5.0,0.0,9227e4f219bda02015fe8037360639473dfed86d,3560.0,W Bv
452,5,3.0,0,5.0,0.0,0.0,0,5.0,0.0,6383e200c8921f1c2c860c8d902a427a63521c5c,1600.0,Central Ave
453,0,3.0,3,0.0,1.0,0.0,2.0,5.0,0.0,2689076b850d96fcb7abecaeb02c98c41c655e2c,6703.0,Albemarle Rd
454,0,3.3039771526735473,1,0.0,1.5471031605519379,0.0,1.5690630677617585,0.0,0.0,2ad3975565b5da31f341ef191b0a31ce8a77b37d,500.0,E 8th St
455,5,3.3039771526735473,0,0.0,0.7865274962392436,0.0,1.743870248261988,5.0,0.0,66c4e87ea8b0bbdc14fa13eb88fb3e174e5cbfd0,9014.0,Albemarle Rd
456,5,0.0,3,0.0,0.5812293449738022,3.0,1.940254031921809,0.0,0.0,01ef71f19ed622f4aa4b4dee1fcf094104afde21,5914.0,Craftsbury Dr
457,5,3.3039771526735473,0,0.0,1.5471031605519379,0.0,1.5690630677617585,0.0,0.0,fe773ddf0738c24f7268a2d50ca30e20b3156f3d,1805.0,Beatties Ford Rd
458,5,0.0,3,5.0,0.5812293449738022,3.0,2,5.0,0.0,ad16d41c1cd33aa141bf0ab8a8db29b52543252e,3113.0,N Sharon Amity Rd
459,5,3.0,4,5.0,0.0,0.0,0.0,0.0,0.0,8a52fa004956e377d7a67bfc8655d7b2392881f8,4801.0,Tuckaseegee Rd
460,0,3.0,1,5.0,0.9871032700525614,3.0,1.9993238445896713,0.0,0.0,378f7a4a3479bce4872753b2506e9040501c778e,4034.0,Conway Ave
461,0,3.0,3,5.0,1.5471031605519379,0.0,1.9052921977613009,0.0,0.0,aeef6c2be3b5952c526339aa706b1489ec2101bf,2703.0,Hamlin Park Dr
462,0,3.0,0,2.5,1.5471031605519379,0.0,1.5690630677617585,0.0,0.0,290ebb906846d1a76a9fca123a58bf37c20d035c,3001.0,Colony Rd
463,5,0.0,3,0.0,0.0,0.0,0.0,5.0,0.0,7a3b7a6b165447276e8bd6d17919aededb9608ad,2711.0,N Tryon St
464,5,3.3039771526735473,0,0.0,0.7865274962392436,0.0,1.8566901907690336,0.0,0.0,59474e73724608d8dbd0908d278604de6d296bef,5404.0,Kiev Dr
465,5,3.3039771526735473,0,0.0,2.0,3.0,1.972584588579056,5.0,0.0,357ba4426e4375696aea6eb27e2f5099dd65d9e0,3202.0,Wilkinson Bv
466,0,3.0,3,5.0,1.5471031605519379,0.0,1.5690630677617585,0.0,0.0,d0836b7a081a61b73696f08a6fe9e3796974cd60,14899.0,Youngblood Rd
467,5,3.3039771526735473,0,2.5,1.6826109754383793,0.0,2.599223782593324,5.0,0.0,3278238be554a17220d98063a089e0a84e104551,4391.0,Central Ave
468,0,3.0,3,0.0,0.9871032700525614,3.0,1.9993238445896713,5.0,0.0,86d20e2396c7a5e2f301a80d66874d35bde5a9d8,9001.0,Lawyers Rd
469,0,3.0,3,5.0,1.0,0.0,2.0,5.0,0.0,8c0dcb7a7c6b92748a8aad300e9915fc7959326b,1200.0,Central Ave
470,0,3.0,0,5.0,1.0,0.0,2.0,5.0,0.0,54363a3b990305feafd31a27ba8819b746daa0ae,1643.0,Elizabeth Ave
471,5,3.3039771526735473,0,5.0,1.6826109754383793,0.0,2.599223782593324,5.0,0.0,d3161ffd252de77ebdea1152284246ec37af7e96,341.0,N
472,5,0.0,4,0.0,0.5812293449738022,3.0,1.8511335893428382,0.0,0.0,fc5dbe0bfccc66b345eb6acd9e53fda4efa2636b,116.0,Orchard Cir
473,5,0.0,3,5.0,0.5812293449738022,3.0,2,0.0,0.0,0c20d3ead37e57a6d9fe3e56463fa18c36752929,2319.0,Lucena St
474,5,3.0,3,5.0,1.5471031605519379,0.0,1.5690630677617585,0.0,0.0,197f380c8333862008b01d26ea156a47d04be924,1903.0,Queens Rd W
475,5,3.0,0,5.0,4.0,3.0,4.0,0.0,0.0,7e3600f42be9d2f479037f1326867faa86fff2cb,3208.0,Credenza Rd
476,0,3.3039771526735473,1,0.0,0.7865274962392436,3.0,1.9790777208069816,5.0,0.0,20be726de27b3815dd463d2f139627275819d1da,5802.0,Executive Center Dr
477,5,3.0,4,5.0,4.0,3.0,4.0,0.0,0.0,842dd0962a32fd1bd9af82ad2b4bee49d4403d52,10532.0,Green Hedge Ave
478,0,0.0,3,0.0,2.0,0.0,1.972584588579056,0.0,0.0,c1508768ed1e4455299db2ec179147466fa916e1,3525.0,Chilham Pl
479,0,3.3039771526735473,0,5.0,1.5471031605519379,0.0,1.5690630677617585,0.0,0.0,fe4bf09071d9e8650429594fb09e79d68479971f,2805.0,Whiting Ave
480,5,3.0,5,5.0,0.0,0.0,0.0,0.0,0.0,55299dba32919099a794a61a5220adbc2467fa31,2905.0,Brice St
481,5,3.3039771526735473,0,5.0,0.7865274962392436,0.0,1.9112837281089872,0.0,0.0,9e95b1787bc15db50267e03fcbf066540835ef41,11605.0,S Tryon St
482,0,3.0,3,5.0,2.0,0.0,2.0,5.0,2.0,a8d854d2a74ad6e9549700935d1cf490b416b46b,5812.0,Monroe Rd
483,0,0.0,0,0.0,0.5812293449738022,3.0,1.8511335893428382,0.0,0.0,9817f0b9635218a77521b917fd5bb50bac0017ce,531.0,Kingville Dr
484,0,3.0,0,5.0,4.0,3.0,1.0,0.0,2.0,00afd1ec72c630f2b141754c144df619f0505be7,5530.0,Camp Stewart Rd
485,5,3.3039771526735473,0,5.0,1.2256853905921663,0.0,1.439431243892316,5.0,0.0,2b75fd3b679584bb711149180aba6d7bdf9b78d7,,I 85
486,5,3.0,5,5.0,0.0,0.0,1.6294373023648059,5.0,0.0,59ae6ba5a2bdb07c4fab102df0f8ea2038c0212c,5023.0,Central Ave
487,5,3.0,4,5.0,0.7865274962392436,0.0,1.743870248261988,5.0,0.0,e6962fcf8a76a2ca1564b41440577cf5cb573539,207.0,S McDowell St
488,0,3.3039771526735473,1,0.0,1.2256853905921663,0.0,1.7514501544509213,5.0,0.0,5f8ebbfa44fcbb3c8e31d41ea555a04c1dfb5c06,7922.0,Rea Rd
489,0,3.3039771526735473,1,0.0,1.5471031605519379,0.0,1.5690630677617585,0.0,0.0,66846c8c0aedd05909b64c899edb59c0e87b2ca6,3503.0,Mnr
490,0,3.3039771526735473,0,0.0,1.5471031605519379,0.0,1.5690630677617585,0.0,0.0,85e158a3b7b0b28ed75686d6a5f5fc8d2542c086,100.0,Deanna Ln
491,0,0.0,0,5.0,0.0,0.0,0.0,5.0,0.0,ad16c3d322ba6e11468b027137544b5bca008e8d,305.0,Walden Station Dr
492,5,0.0,3,0.0,0.5812293449738022,3.0,2,5.0,0.0,c5a29328b834b06ff2cb946d3d484694c25975c9,1228.0,Matheson Ave
493,0,3.0,3,0.0,0.9871032700525614,3.0,1.9993238445896713,5.0,0.0,1087ee1cef252f57f7c938ad5f86df2797da4257,120.0,N
494,5,3.0,0,5.0,1.5471031605519379,0.0,1.9052921977613009,0.0,0.0,29be4cb3e988ca436f03d9cb48dc183157aac1e5,9235.0,Robert Frost Ln
495,0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,d2e8c0e6288b6e3488261ce8e3a3f26ba0ff86fb,2825.0,Boyer St
496,5,3.0,0,5.0,0.7865274962392436,0.0,1.8566901907690336,5.0,0.0,ca09f724eb47d24ba22976ccbb7db44e249b52c0,1605.0,Camden Rd
497,5,3.0,3,5.0,0.0,0.0,0,0.0,0.0,4580e0da040613d42ce4fb26ba0f95c65512234c,4900.0,Broad Hollow Dr
498,5,3.3039771526735473,0,0.0,0.9871032700525614,3.0,1.9993238445896713,5.0,0.0,24183269df88573b388489645ad993c809bdf4b2,9826.0,Monroe Rd
499,5,3.3039771526735473,3,0.0,3.6944052863428,0.0,3.7736652392328898,0.0,0.0,c75d99e747ef8c264e8792dc0230fdf2fcbdc506,9872.0,Park Rd
500,5,3.3039771526735473,0,0.0,1.5471031605519379,0.0,1.5690630677617585,5.0,0.0,835066f1de9e458a6bc4bcb45e48dca59ff6eff6,1215.0,South Blvd
501,5,3.0,3,5.0,4.0,0.0,4.0,0.0,0.0,36783007991a57554260e89caa6f822a35271644,1201.0,N Tryon St
502,0,3.0,0,5.0,1.0,3.0,2.0,5.0,0.0,7f7935d943840540dec8f9103bfa705f430509c0,1800.0,Commonwealth Ave
503,5,3.0,3,5.0,1.0,0.0,2.0,0.0,0.0,a8b7785325560cc13b9802ffc39e3ac5aef0b7a3,1454.0,Queens Rd W
504,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,311c7a422252134f233a6770e4400fdf9321c41a,3247.0,Shamrock Dr
505,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5ad07982c54db2c45f8d17704b349ab614266d99,2442.0,Dunlavin Way
506,0,3.0,0,0.0,1.0,0.8818671780873069,2.0,5.0,0.0,0099661e0515f59e571ef00555a7a9a3a7992e23,102.0,E Trade St
507,5,3.0,3,5.0,0.0,3.0,0,5.0,0.0,511307a08797a8f9b3ca14ed9d55d35d6d643d52,2812.0,Eastway Dr
508,5,3.3039771526735473,0,0.0,0.7865274962392436,0.0,1.8566901907690336,0.0,0.0,7a744ac1c2f19251cacbdbb9e8afabd5e3cb1104,4601.0,Central Ave
509,5,0.0,0,0.0,0.7865274962392436,0.0,1.9786954749026335,5.0,0.0,4b0565bb8a8d68e66cafa4b603680e83de9be8ed,1103.0,N Wendover Rd
510,5,3.0,3,5.0,1.2256853905921663,0.0,1.439431243892316,5.0,0.0,9a7c699cdc4d44e0d55eefaf19ca5715891ab815,1400.0,Queens Rd
511,0,3.0,3,5.0,0.9871032700525614,3.0,1.9993238445896713,5.0,0.0,4b1340fed9bcc2afe441e35bc852c19aa8bf5050,1503.0,Kennon St
512,5,3.0,3,0.0,2.0,3.0,2.0,5.0,0.0,c7bfa7bb6a31e6e4f3ca4ff7dc2b8c2b01c60613,2519.0,The Plz
513,0,3.3039771526735473,1,5.0,0.0,0.0,0,0.0,0.0,84909a53cca75fdc5f1e9e2ddff7e5fc05ce633e,5345.0,Firelight Ln
514,5,3.0,4,5.0,2.0,3.0,2.0,0.0,0.0,c220ed020fa039e248a469b3bec3b0101715ca45,1618.0,Lasalle St
515,5,3.0,3,5.0,3.6944052863428,0.0,3.92614358113644,0.0,0.0,a803cda9bb5ac4baa489890cea6875b1b369c8ee,3132.0,Westfield Rd
516,5,3.0,3,5.0,0.0,0.0,0.0,0.0,0.0,b4c091e5d768d67a5dd7842f899dabc2b1ae51cb,3626.0,Crestridge Dr
517,0,3.0,1,5.0,1.6826109754383793,0.0,2.599223782593324,5.0,0.0,4fd52ba2cb5eb40f17b53e71358f636685d95678,4750.0,S Tryon St
518,5,3.0,3,5.0,4.0,3.0,0.0,5.0,0.0,9114056a162bc74c444a1a7acf7626122167af3b,401.0,Hawthorne Ln
