,Unnamed: 0,streetname,startstreet,endstreet,segment_score,road_ids,address_nos,yelp_ids,yelp_address_nos,accident_count,business_count
412,412,Kilborne Dr,2000,2500,23,['112bce395e3c547688b50d9cc66371b2f3726146'],[2100.0],[],[],1,0
413,413,Kilborne Dr,2500,3000,0,[],[],[],[],0,0
414,414,Kingville Dr,100,600,13,['9817f0b9635218a77521b917fd5bb50bac0017ce'],[531.0],[],[],1,0
415,415,Kingville Dr,600,1100,0,[],[],[],[],0,0
416,416,Labeau Ave,14000,14500,21,['9a9328d1f7e7c321a0c575af4c71723273e80215'],[14005.0],[],[],1,0
417,417,Labeau Ave,14500,15000,0,[],[],[],[],0,0
418,418,Lagrande Dr,5000,5500,0,[],[],[],[],0,0
419,419,Lagrande Dr,5500,6000,18,['7c550b13d2681c0c2969d983df3369220dd92c56'],[5844.0],[],[],1,0
420,420,Lansdale Dr,1000,1500,0,[],[],[],[],0,0
421,421,Lansdale Dr,1500,2000,26,['59686ac98be610dfe3c4fe741dea18c221e2884d'],[1541.0],[],[],1,0
422,422,Lasalle St,1000,1500,0,[],[],[],[],0,0
423,423,Lasalle St,1500,2000,29,['c220ed020fa039e248a469b3bec3b0101715ca45'],[1618.0],[],[],1,0
424,424,Lasalle St,2000,2500,24,['6e6e19bd7de49355d065cb06705837e23271983f'],[2009.0],[],[],1,0
425,425,Lasalle St,2500,3000,0,[],[],[],[],0,0
426,426,Lawyers Rd,6000,6500,0,[],[],[],[],0,0
427,427,Lawyers Rd,6500,7000,22,['b5479d9a8f450019e80e8c317a319286cb275324'],[6999.0],[],[],1,0
428,428,Lawyers Rd,7000,7500,0,[],[],[],[],0,0
429,429,Lawyers Rd,7500,8000,0,[],[],[],[],0,0
430,430,Lawyers Rd,8000,8500,0,[],[],[],[],0,0
431,431,Lawyers Rd,8500,9000,27,['d45ad326b73e27b727493d7cf7189f5347b0a6f0'],[8603.0],[],[],1,0
432,432,Lawyers Rd,9000,9500,18,['86d20e2396c7a5e2f301a80d66874d35bde5a9d8'],[9001.0],[],[],1,0
433,433,Lawyers Rd,9500,10000,0,[],[],[],[],0,0
434,434,Long Cove Dr,12000,12500,0,[],[],[],[],0,0
435,435,Long Cove Dr,12500,13000,26,['71ba6954f03bfe74a320ade0a3f0af4e48b30c4e'],[12523.0],[],[],1,0
436,436,Lucena St,2000,2500,24,['0c20d3ead37e57a6d9fe3e56463fa18c36752929'],[2319.0],[],[],1,0
437,437,Lucena St,2500,3000,0,[],[],[],[],0,0
438,438,Mallard Creek Rd,7000,7500,0,[],[],[],[],0,0
439,439,Mallard Creek Rd,7500,8000,24,['d3be40a5d8910752f44b9d8be188f97c2dda19c8'],[7609.0],[],[],1,0
440,440,Mallard Creek Rd,8000,8500,0,[],[],[],[],0,0
441,441,Mallard Creek Rd,8500,9000,0,[],[],[],[],0,0
442,442,Mallard Creek Rd,9000,9500,0,[],[],[],[],0,0
443,443,Mallard Creek Rd,9500,10000,0,[],[],[],[],0,0
444,444,Mallard Creek Rd,10000,10500,23,['fb7632d51a737da5c83f367d640c25478bf935c2'],[10415.0],[],[],1,0
445,445,Mallard Creek Rd,10500,11000,24,['68e6b2fc2d2f94fbb799c75714d6270f0133f9d2'],[10611.0],[],[],1,0
446,446,Marney Ave,2000,2500,0,[],[],[],[],0,0
447,447,Marney Ave,2500,3000,19,['f65bfa1b38cc33e9e035e49d25802d33ee7bcc8b'],[2733.0],[],[],1,0
448,448,Matheson Ave,1000,1500,20,['c5a29328b834b06ff2cb946d3d484694c25975c9'],[1228.0],[],[],1,0
449,449,Matheson Ave,1500,2000,0,[],[],[],[],0,0
450,450,Matheson Ave,2000,2500,24,['6173606737771ddf7925f933885f87f961e55c95'],[2124.0],[],[],1,0
451,451,Matheson Ave,2500,3000,0,[],[],[],[],0,0
452,452,Maywood Dr,3000,3500,22,['4a26d834a135c32e20a05bbbb333e46402fd3bb1'],[3105.0],[],[],1,0
453,453,Maywood Dr,3500,4000,0,[],[],[],[],0,0
454,454,McAllister Dr,2000,2500,24,['16095faf60c43cd31422cb7704c8da020ace6336'],[2012.0],[],[],1,0
455,455,McAllister Dr,2500,3000,0,[],[],[],[],0,0
456,456,Melshire Ln,3000,3500,0,[],[],[],[],0,0
457,457,Melshire Ln,3500,4000,27,['7c0f72c66b52f7b1997e9eef039bb7c53c236687'],[3800.0],[],[],1,0
458,458,Milton Rd,1000,1500,0,[],[],[],[],0,0
459,459,Milton Rd,1500,2000,80,"['7a5e13c3e8ca87a84c174d1a4cd30d45d2c3449c', 'd1e42a542288707c8367b33fda50bbe372b5c6fa', '0b9005e8f0a829e5e047ff4a421932e6ee1f6068', '5ff16052173518e44d88dbac3c5691b4bf9807de']","[1901.0, 1933.0, 1909.0, 1915.0]",[],[],4,0
460,460,Mnr,3000,3500,0,[],[],[],[],0,0
461,461,Mnr,3500,4000,16,['66846c8c0aedd05909b64c899edb59c0e87b2ca6'],[3503.0],[],[],1,0
462,462,Monroe Rd,3000,3500,28,['a31323496aa53ed265495577a390f44c2dbe7f9e'],[3303.0],[],[],1,0
463,463,Monroe Rd,3500,4000,0,[],[],[],[],0,0
464,464,Monroe Rd,4000,4500,24,['bf8f1f22d92e0b7a34f0fe464cd281230cfa692c'],[4004.0],[],[],1,0
465,465,Monroe Rd,4500,5000,23,['5afb53d3751578554b6de4df1e60678b15853bf1'],[4622.0],[],[],1,0
466,466,Monroe Rd,5000,5500,0,[],[],[],[],0,0
467,467,Monroe Rd,5500,6000,23,['a8d854d2a74ad6e9549700935d1cf490b416b46b'],[5812.0],[],[],1,0
468,468,Monroe Rd,6000,6500,0,[],[],[],[],0,0
469,469,Monroe Rd,6500,7000,21,['390d44ee0e78846d5c6fbb824a91e407b7cb7157'],[6800.0],[],[],1,0
470,470,Monroe Rd,7000,7500,0,[],[],[],[],0,0
471,471,Monroe Rd,7500,8000,23,['e88be1456bf7121735ac92f32ca460a3a39d6de8'],[7727.0],[],[],1,0
472,472,Monroe Rd,8000,8500,50,"['7202c14693334bfcd1e3d10e878dc75b1a8ef989', 'cdb6098b21ec18f51de14f7b2ad0bd2bf5df2ec3']","[8235.0, 8346.0]",[],[],2,0
473,473,Monroe Rd,8500,9000,0,[],[],[],[],0,0
474,474,Monroe Rd,9000,9500,19,['3558d97a5fd83399318f6b03ec42c3b0068cbcfd'],[9456.0],[],[],1,0
475,475,Monroe Rd,9500,10000,83,"['8d0ff10ddfdcae3987437689cf14737435440e9a', 'b31e42431f353a9428ec5f6d22c92a869cb5d9fe', '24183269df88573b388489645ad993c809bdf4b2', '4927fc556ac6815fb768ea347fd7944788911172']","[9702.0, 9820.0, 9826.0, 9636.0]",['rPqXbho0dwETvjUxW88Ttw'],[9636.0],4,1
476,476,Monteith Dr,6000,6500,19,['2530cbf27d8f470216220f878c1df4d72b233965'],[6439.0],[],[],1,0
477,477,Monteith Dr,6500,7000,0,[],[],[],[],0,0
478,478,Moores Chapel Rd,8000,8500,28,['18287dc53d9e43898568904e3fb74870b9fb9f2e'],[8301.0],[],[],1,0
479,479,Moores Chapel Rd,8500,9000,21,['7659fd7553f5cd178d8f9e9bd98b40c2fe69bbc4'],[8800.0],[],[],1,0
480,480,Moray Ct,1000,1500,35,['40f2d425a970ff1684bba814cd3e232472230b65'],[1105.0],[],[],1,0
481,481,Moray Ct,1500,2000,0,[],[],[],[],0,0
482,482,Morning Dr,3000,3500,26,['25818629f25fa0a26a3246773c498fceaee5688e'],[3058.0],[],[],1,0
483,483,Morning Dr,3500,4000,0,[],[],[],[],0,0
484,484,Morrison Bv,6000,6500,7,[],[],"['apMG3W6-qpHIuo4ApZy3IA', 'cy3Or8iSsDOmHBBu2MwnOg']","[6401.0, 6401.0]",0,2
485,485,Morrison Bv,6500,7000,33,['b35c6208d8f56754ee5c9d0ea295def69717eec4'],[6501.0],"['Ggh9JwuIwPBiMmx16kAiug', 'trodK1jXLGIn5qjJCooIpQ']","[6601.0, 6601.0]",1,2
486,486,Mounting Rock Rd,6000,6500,0,[],[],[],[],0,0
487,487,Mounting Rock Rd,6500,7000,20,['9fbe2abca811e8e050f9d260ea4db3cab34d778f'],[6635.0],[],[],1,0
488,488,Mullens Ford Rd,4000,4500,0,[],[],[],[],0,0
489,489,Mullens Ford Rd,4500,5000,28,['4ae8fbb277cdd57d10143d373b2c117415de9998'],[4640.0],[],[],1,0
490,490,N,100,600,53,"['d3161ffd252de77ebdea1152284246ec37af7e96', '1087ee1cef252f57f7c938ad5f86df2797da4257']","[341.0, 120.0]","['y1eeVRfJa22CCpUCeNfrSw', 'NcyEhCGBmPxyNROy0mLsFQ']","[210.0, 107.0]",2,2
491,491,N,600,1100,25,['2ed473a71232af910a62bd4bd21560960782c4d7'],[601.0],[],[],1,0
492,492,N Caldwell St,100,600,0,[],[],[],[],0,0
493,493,N Caldwell St,600,1100,46,"['1a4fb835b28fac55241d945c0401bb56bf73080b', '3caa6b3d14fe0da4bf974b17ef34df254254eddc']","[728.0, 1009.0]",[],[],2,0
494,494,N Caldwell St,1100,1600,0,[],[],[],[],0,0
495,495,N Caldwell St,1600,2100,0,[],[],[],[],0,0
496,496,N Cedar St,100,600,24,['2b2fc0270d393556f1ba3ef7cc79dabfa913b00f'],[127.0],[],[],1,0
497,497,N Cedar St,600,1100,0,[],[],[],[],0,0
498,498,N Church St,100,600,15,['e4ada4b1edeb7678eef51b7cb23e4141800fffe9'],[211.0],[],[],1,0
499,499,N Church St,600,1100,0,[],[],[],[],0,0
500,500,N College St,100,600,33,['fb214b91e0845b2e446c5f923dfbfe19f468b51f'],[314.0],"['5fquJHY2hMX9tPRD5s0t5g', 'aO1gAp41n8w8zpxTiHdLNA', 'Ac52FTELfKifOWT4WOafpQ', 'yvNYymtQ_IOUowEb63c5hw']","[150.0, 214.0, 206.0, 521.0]",1,4
501,501,N College St,600,1100,0,[],[],[],[],0,0
502,502,N Davidson St,100,600,15,['406bc2f6d90cbea416361202ba27f60ea47365a4'],[506.0],[],[],1,0
503,503,N Davidson St,600,1100,44,"['9dcfd2f7e5c4623477d0e1a78b8e2fd5f37e3ace', '4c7e31433e1bccce63c437dc63d0ca1aedc52cc6']","[1030.0, 776.0]",['A7-RwaxEEonk7vvhHrJr_g'],[1016.0],2,1
504,504,N Davidson St,1100,1600,69,"['8c8ce1eab51c6ae2ca42dae8d2dcb05896d32c17', 'a40b8bbd07fae7017007829070ee91a0eda5da9c', 'f05dff3556c7a257afe3a35152efd30c378513eb']","[1500.0, 1128.0, 1326.0]",[],[],3,0
505,505,N Davidson St,1600,2100,25,['55d806c865beec259a5a398b0529af6504b4e1df'],[1617.0],['yf6lJ_zhJwawObRMS1OKdg'],[1721.0],1,1
506,506,N Davidson St,2100,2600,27,['11797dadc96c8869d735b5c69e3758ebea5e565a'],[2400.0],['YpLGfYXBqMhPDxjuq1GZuQ'],[2229.0],1,1
507,507,N Davidson St,2600,3100,11,[],[],"['uDb1lOfDhl_VLmAbYvp-vQ', 'ZxpPgeTiRCPOWMuKeqMsbA', 'wArcCMVnrl_tc9MULW-0CQ']","[2909.0, 2824.0, 2909.0]",0,3
508,508,N Graham St,100,600,11,['9aa4b7e4a63c35a49bfd9206ddd7d94ca8e955c6'],[500.0],[],[],1,0
509,509,N Graham St,600,1100,24,['a1b1b298ce1b6fee67f618765a20126042fa21c2'],[701.0],[],[],1,0
510,510,N Graham St,1100,1600,9,['e1166508e73ce0b246b2bc3eb759af21988b4b99'],[1100.0],[],[],1,0
511,511,N Graham St,1600,2100,0,[],[],[],[],0,0
512,512,N Graham St,2100,2600,27,['86e0b12325ff789fa7a382a291eb486820d3c6fc'],[2114.0],[],[],1,0
513,513,N Graham St,2600,3100,19,['b357bcbe24877b5709627127b252fb3e2863f4ec'],[2641.0],[],[],1,0
514,514,N Graham St,3100,3600,0,[],[],[],[],0,0
515,515,N Graham St,3600,4100,19,['7f975b8ff50127215bed13824fcc344fdede2594'],[3603.0],[],[],1,0
516,516,N Graham St,4100,4600,0,[],[],[],[],0,0
517,517,N Graham St,4600,5100,0,[],[],[],[],0,0
518,518,N Graham St,5100,5600,0,[],[],[],[],0,0
519,519,N Graham St,5600,6100,30,['18be7ed981d59d5982d2b646991d38445fe229e3'],[5742.0],[],[],1,0
520,520,N I - 85 Svc Rd,1000,1500,0,[],[],[],[],0,0
521,521,N I - 85 Svc Rd,1500,2000,58,"['ac528a219ede72df7e6641d4600453394a1ce3d5', '1922763df969920d85352f1ffab907ef47dfe298', '4b241c1049096b1759fb3f50f630556dc4ebbb28']","[1685.0, 1781.0, 1781.0]",[],[],3,0
522,522,N I - 85 Svc Rd,2000,2500,0,[],[],[],[],0,0
523,523,N I - 85 Svc Rd,2500,3000,14,['ea4dcdd28e61fa213d819144ee5886ab76207c2b'],[2801.0],[],[],1,0
524,524,N Poplar St,100,600,49,"['2d4a94c05e5c70370030c054c524618720d6852a', 'a306a493b95ed83a7ed994082158376cede40c1d']","[301.0, 303.0]",[],[],2,0
525,525,N Poplar St,600,1100,0,[],[],[],[],0,0
526,526,N Sharon Amity Rd,100,600,49,"['7869fac0baef5c846a86f0753578a64fb61accbd', '419b4da38313420452a2c52908bd569585e72bcc']","[119.0, 119.0]",['RAKSBqeNb-p_ZABwAWH_jA'],[120.0],2,1
527,527,N Sharon Amity Rd,600,1100,0,[],[],[],[],0,0
528,528,N Sharon Amity Rd,1100,1600,0,[],[],[],[],0,0
529,529,N Sharon Amity Rd,1600,2100,0,[],[],[],[],0,0
530,530,N Sharon Amity Rd,2100,2600,0,[],[],[],[],0,0
531,531,N Sharon Amity Rd,2600,3100,23,['fe19c7f4d6e7b81946f8743d4ee8c509db0ec337'],[2850.0],[],[],1,0
532,532,N Sharon Amity Rd,3100,3600,29,['ad16d41c1cd33aa141bf0ab8a8db29b52543252e'],[3113.0],['PqcOSnCsJTT9Yd2xWKIMWw'],[3115.0],1,1
533,533,N Sharon Amity Rd,3600,4100,91,"['db2c7cb4106120e29287ac90ee742254840ad515', 'ee307633d439b47ac6db9591ba5a0aac5ee6545f', '814386a59b73b993fc7d771bc9193b0b6089d0db', 'ec328e910e40f8d593a24d48e49057303e04c57d']","[3925.0, 3925.0, 3603.0, 3649.0]",[],[],4,0
534,534,N Sharon Amity Rd,4100,4600,0,[],[],[],[],0,0
535,535,N Sharon Amity Rd,4600,5100,22,['033794d50ec24c78a03b6056dea82b475ca2cd6e'],[4627.0],[],[],1,0
536,536,N Sharon Amity Rd,5100,5600,23,['39fae5ec78ad9da01b95e30d09830431e409514d'],[5149.0],[],[],1,0
537,537,N Sharon Amity Rd,5600,6100,0,[],[],[],[],0,0
538,538,N Tryon St,100,600,109,"['aaa2f18068975180f3c2abefeb913ccab4de1e9f', '0d9d6275a625832d9b0a2730a67436bd297f9b51', 'bb76f524a8f0495fe35fb7c8ca38fe4236427d4b']","[235.0, 300.0, 530.0]","['NvOdaJ7uIrBuofR8_Q7g2Q', 'vqG1Z2XpS_PryPsfY0CSng', 'I8DIq321Tkm-wi9z5gTv9A', 'MTCyh5VqkKp1LIvfeI-TTg', 'h8cJUgjj9KxxJoj62fHWRA', 'MtvN8vMiKcLkkz_tCvBx3g', 'aqszoKRB4Ol9bpemt0_-GQ', 'Z072pEHdos2Gjj3nMdR6uA', '1_jvFRQjcRVfd9LdOLvI8A', 'TJwMIZiGB2FA5bJvn444EA', 'byX9dKMcLA1CDdf3UeHDFg', 't8V_P7ZzRrhDQoqeoGVahQ']","[101.0, 201.0, 324.0, 227.0, 208.0, 130.0, 214.0, 208.0, 204.0, 200.0, 237.0, 324.0]",3,12
539,539,N Tryon St,600,1100,0,[],[],[],[],0,0
540,540,N Tryon St,1100,1600,58,"['36783007991a57554260e89caa6f822a35271644', '24929de48cbf15499f9ae9204d2bde88cb87a876']","[1201.0, 1138.0]",[],[],2,0
541,541,N Tryon St,1600,2100,4,[],[],['cR3gsxxko2vdw9_CclY0Fg'],[1801.0],0,1
542,542,N Tryon St,2100,2600,37,"['9dcdb71510f0e0d8dde16ec8197b9df52d0a0e03', '65fd6b7326ae5d17ec70df7d0b59272ae954c810']","[2426.0, 2507.0]",[],[],2,0
543,543,N Tryon St,2600,3100,61,"['30fd7a26ea9ad250fe645c3274d7a8c8c4931225', '7a3b7a6b165447276e8bd6d17919aededb9608ad', '62fac1cf06b61f300c6ff40fbcc2e0c483bb72ce']","[2700.0, 2711.0, 2922.0]",['GzAs1oSFEjgnVS5HwrYKTw'],[2921.0],3,1
544,544,N Tryon St,3100,3600,81,"['15ef310c8a11993fc8e29dc3bd2ac805c7971eba', '7cfca3422f166a384f6224fbd6b3899ca830324b', '4ffd2524f531ba626a32808d3a32f982c3a7cd71', '198cc96cbdf0103527a1788d00cfc7d75a9cf8ef']","[3221.0, 3100.0, 3304.0, 3100.0]",[],[],4,0
545,545,N Tryon St,3600,4100,13,['e9b141dadf72df2c69f098b6bde0d8af98287d23'],[3600.0],[],[],1,0
546,546,N Tryon St,4100,4600,54,"['815c679e38a52becb003699e85479914d65e9ef7', '75a5e14a2d7bb836b50fb4313e044c43399c9fe3']","[4220.0, 4302.0]",['6kq9oLduJAYkb2WjAb36KA'],[4520.0],2,1
547,547,N Tryon St,4600,5100,24,['e7dbe01760ce7d304de8d43c554b1195e07721c4'],[4837.0],[],[],1,0
548,548,N Tryon St,5100,5600,14,['215995f6aeabf3dee0d92889a5648ee6ebe3b6b8'],[5314.0],[],[],1,0
549,549,N Tryon St,5600,6100,19,['5f23c801c83dc1d01ed4875c27e5af89503251e8'],[5647.0],[],[],1,0
550,550,N Tryon St,6100,6600,29,['851c4726563daca46cecae72f0b1cc4cbb21f706'],[6514.0],[],[],1,0
551,551,N Tryon St,6600,7100,0,[],[],[],[],0,0
552,552,N Tryon St,7100,7600,30,['37a61e7b2f1e5e9646d013aacd7a074e9708b2b7'],[7321.0],[],[],1,0
553,553,N Tryon St,7600,8100,26,['479f6ac14a2085c17815960354017db81c2ec071'],[7854.0],['DB1kg0GJZXNrFYZqsxeavg'],[7945.0],1,1
554,554,N Tryon St,8100,8600,23,['aacffa5eb7b55e0fbaa252c67acfbbfa83aa576b'],[8249.0],[],[],1,0
555,555,N Tryon St,8600,9100,0,[],[],[],[],0,0
556,556,N Tryon St,9100,9600,0,[],[],[],[],0,0
557,557,N Tryon St,9600,10100,34,['ca4eb8c09ed95d5b92e10bf0000919f3f8b703bf'],[9606.0],"['gOOdzjVxP7Z7bGjsstRjcw', 'jUF7BSWB2s7Xgp5PbISbsg']","[9605.0, 9609.0]",1,2
558,558,N Wendover Rd,100,600,0,[],[],[],[],0,0
559,559,N Wendover Rd,600,1100,7,['36af717aad293ae2b0c7b0f6f499e96e15021f14'],[916.0],[],[],1,0
560,560,N Wendover Rd,1100,1600,43,"['0d93a292a7c8f9cd5a0c67f2603c106e7c4b057a', '4b0565bb8a8d68e66cafa4b603680e83de9be8ed']","[1108.0, 1103.0]",[],[],2,0
561,561,N Wendover Rd,1600,2100,0,[],[],[],[],0,0
562,562,Narayan St,4000,4500,0,[],[],[],[],0,0
563,563,Narayan St,4500,5000,20,['1f5e1ebd1419bf0299e1dbc72ecfd24d29ca4439'],[4603.0],[],[],1,0
564,564,Nations Ford Rd,6000,6500,19,['17a042520386251b3df38b6e988e74ad58af43d7'],[6301.0],[],[],1,0
565,565,Nations Ford Rd,6500,7000,25,['4d76bdf4f7bfe57dafbd66f266ced1c05e00721b'],[6915.0],[],[],1,0
566,566,Nelson Ave,100,600,20,['7c31def72ab8f6d8c4e02d1f2c60cfef6aa79251'],[200.0],[],[],1,0
567,567,Nelson Ave,600,1100,0,[],[],[],[],0,0
568,568,Nevin Rd,4000,4500,0,[],[],[],[],0,0
569,569,Nevin Rd,4500,5000,27,['363cadfb65a9208ca80cfadec2994e08a92c0fa7'],[4840.0],[],[],1,0
570,570,Nobles Ave,3000,3500,0,[],[],[],[],0,0
571,571,Nobles Ave,3500,4000,21,['c13a806c2cf29cd6c6f9185cae71e9734eb1098f'],[3610.0],[],[],1,0
572,572,Nolen Park Ln,2000,2500,25,['5dd7b980c2766195418c3b29cacc2c1d15fff6ae'],[2009.0],[],[],1,0
573,573,Nolen Park Ln,2500,3000,0,[],[],[],[],0,0
574,574,Oak Pasture Ln,5000,5500,26,['6fb64b9445eb0784046baf4e1d063194831d0f9b'],[5031.0],[],[],1,0
575,575,Oak Pasture Ln,5500,6000,0,[],[],[],[],0,0
576,576,Oaklawn Ave,1000,1500,37,"['23524c0225cb989467a0f25d9dc1d19d63687edb', 'cc7a56b2579e7edbda74cf9e44a55da57ca5081d']","[1128.0, 1318.0]",[],[],2,0
577,577,Oaklawn Ave,1500,2000,0,[],[],[],[],0,0
578,578,Old Concord Rd,5000,5500,0,[],[],[],[],0,0
579,579,Old Concord Rd,5500,6000,24,['a07b37437822cc044ed2cbd4b053f97cf4e4a914'],[5618.0],[],[],1,0
580,580,Old Concord Rd,6000,6500,0,[],[],[],[],0,0
581,581,Old Concord Rd,6500,7000,0,[],[],[],[],0,0
582,582,Old Concord Rd,7000,7500,0,[],[],[],[],0,0
583,583,Old Concord Rd,7500,8000,0,[],[],[],[],0,0
584,584,Old Concord Rd,8000,8500,0,[],[],[],[],0,0
585,585,Old Concord Rd,8500,9000,0,[],[],[],[],0,0
586,586,Old Concord Rd,9000,9500,13,['790828678202b017085f977bc1d978e9a6b3f064'],[9409.0],[],[],1,0
587,587,Old Concord Rd,9500,10000,0,[],[],[],[],0,0
588,588,Old Concord Rd,10000,10500,21,['ea1c990e9c99137b3aea36538f8e70f98e01df4f'],[10201.0],[],[],1,0
589,589,Old Concord Rd,10500,11000,0,[],[],[],[],0,0
590,590,Old Pineville Rd,4000,4500,0,[],[],[],[],0,0
591,591,Old Pineville Rd,4500,5000,18,['d4029d98f26c361f93d9ab256db334ea3efc7011'],[4903.0],['eAZqT24e0Pk8apWzy3RsAQ'],[4630.0],1,1
592,592,Old Pineville Rd,5000,5500,0,[],[],[],[],0,0
593,593,Old Pineville Rd,5500,6000,0,[],[],[],[],0,0
594,594,Old Pineville Rd,6000,6500,23,['bc0d8395779acfa5337ff8816198a331ed94209a'],[6409.0],[],[],1,0
595,595,Old Pineville Rd,6500,7000,0,[],[],[],[],0,0
596,596,Old Prairie Rd,12000,12500,27,['c8dd963b3543a2ef9ab1a3304e5a04345c0e28e5'],[12336.0],[],[],1,0
597,597,Old Prairie Rd,12500,13000,0,[],[],[],[],0,0
598,598,Old Providence Rd,6000,6500,0,[],[],[],[],0,0
599,599,Old Providence Rd,6500,7000,28,['8534c07e664f335690e21b5b543693b7779ca5ca'],[6603.0],[],[],1,0
600,600,Old Timber Rd,11000,11500,0,[],[],[],[],0,0
601,601,Old Timber Rd,11500,12000,18,['c7e2e572c89086f711fae56e2bd3ab8f4a4c4554'],[11801.0],[],[],1,0
602,602,Olde Sycamore Dr,7000,7500,18,['1d1c4020dae92087986083ab062d9c7aba4089f5'],[7015.0],[],[],1,0
603,603,Olde Sycamore Dr,7500,8000,0,[],[],[],[],0,0
604,604,Orchard Cir,100,600,20,['fc5dbe0bfccc66b345eb6acd9e53fda4efa2636b'],[116.0],[],[],1,0
605,605,Orchard Cir,600,1100,0,[],[],[],[],0,0
606,606,Park Rd,4000,4500,43,['1f7b9498ed7d1cd21a4df6b70b6a615c495d901c'],[4346.0],"['k-drEjxKmfqllwfY90STfA', 'Wuo8bVfUscGkJaWSSyNGlA', 'J3_FTjy9LAtTtoW_cLwPxg', 'x0Ec6gz07SBnWrBOQLisiA', 'sEeV71wQBgNM8ipdfHszkw', 'o5QDrg_kb4hgsWxV6cV_Uw', 'ZCsvwa_dsqNB8d8tYHPdjw']","[4271.0, 4203.0, 4201.0, 4125.0, 4245.0, 4247.0, 4151.0]",1,7
607,607,Park Rd,4500,5000,4,[],[],['SgmcmNsJQ8IQ6balS_kotw'],[4500.0],0,1
608,608,Park Rd,5000,5500,12,[],[],"['ns7l8kUDyLnrvWRNACZ6uA', 'w3PwDEbI0EDx4YI_BkFhIA', 'v5kZsm1p6N2N3fwtxm3FHg']","[5126.0, 5126.0, 5110.0]",0,3
609,609,Park Rd,5500,6000,0,[],[],[],[],0,0
610,610,Park Rd,6000,6500,0,[],[],[],[],0,0
611,611,Park Rd,6500,7000,25,['e5d30dba3af8509788da72e65a5e15a11c56226d'],[6517.0],[],[],1,0
612,612,Park Rd,7000,7500,0,[],[],[],[],0,0
613,613,Park Rd,7500,8000,17,['f1140c17644d382dfd30baaeb0ce868e5fc654e2'],[7522.0],[],[],1,0
614,614,Park Rd,8000,8500,29,['b7f86f0452391b4087ee7f8cd5dc5a9b4b940466'],[8450.0],['I6Xa5eF9Jv9VM6ms_dkY8A'],[8400.0],1,1
615,615,Park Rd,8500,9000,79,"['c2e4fdb13f3ae6e49f2a2b85f00ce827db4b3aa3', '449255bafcd87b977d29c7fbe4755d360186116c', '2af0655164436fab0809d48d3db713d30df944e1', 'ba1a78699d421f3344877f36eb2147173bbad695']","[8538.0, 8525.0, 8826.0, 8806.0]",['Xrr19fzrUUgTTQBLUd2Gzg'],[8508.0],4,1
616,616,Park Rd,9000,9500,0,[],[],[],[],0,0
617,617,Park Rd,9500,10000,51,"['c75d99e747ef8c264e8792dc0230fdf2fcbdc506', '776c9239c118996a1c53ca836a059548f794ab5f']","[9872.0, 9897.0]",[],[],2,0
618,618,Park Rd,10000,10500,63,"['46445f54d9a33d2a52bd9768f6ea3d069e64e2d2', '9be1f29cc491a5435b5996c8e6d1e498a6610c3d', 'ffdb8eeed333abb21be27a7c4dd50600c7880c5e']","[10405.0, 10329.0, 10325.0]","['Oy2WnPyiOlPFvPKMIuOC8w', 'sPwgafejYVdf8hd4-oDYVg']","[10215.0, 10403.0]",3,2
619,619,Park Rd,10500,11000,24,['7a37818ce6b5fd0a4244a478c5f0ffc55ac9bcad'],[10660.0],[],[],1,0
620,620,Park South Dr,6000,6500,21,['a183488bfe8710e345692b2119d2e53cafdf4425'],[6318.0],[],[],1,0
621,621,Park South Dr,6500,7000,0,[],[],[],[],0,0
622,622,Park Willow Dr,10000,10500,24,['3bdd54535c6108c71f79e84fbb3bd49ba34bdbb5'],[10223.0],[],[],1,0
623,623,Park Willow Dr,10500,11000,0,[],[],[],[],0,0
624,624,Pavilion Bv,1000,1500,28,['dee5560a558860e5ebb1678ece8bb21db02fbb76'],[1005.0],[],[],1,0
625,625,Pavilion Bv,1500,2000,0,[],[],[],[],0,0
626,626,Pecan Ave,100,600,0,[],[],[],[],0,0
627,627,Pecan Ave,600,1100,80,"['88e1a5351de78e377578a4d474017db7acf400bf', '6c666eeec0fccc92eeef3e59b4162c92fde95711', '73d3882f6eb7ae4920d364acb69f5c37425ac88a']","[708.0, 625.0, 625.0]",[],[],3,0
628,628,Petrea Ln,7000,7500,0,[],[],[],[],0,0
629,629,Petrea Ln,7500,8000,39,"['0afdd5219caabb7b7cd3d32fb930c7333af1a0b5', 'a220164fdf8c40644344922ae438fa6f170060cf']","[7556.0, 7700.0]",[],[],2,0
630,630,Phillips Ave,2000,2500,0,[],[],[],[],0,0
631,631,Phillips Ave,2500,3000,21,['71a2579640ff6730ec345d68c8413189539e47f1'],[2629.0],[],[],1,0
632,632,Pine Meadow Dr,3000,3500,31,['84e2f1a756f0a6302306e7c4d2440168e086cdb3'],[3419.0],[],[],1,0
633,633,Pine Meadow Dr,3500,4000,0,[],[],[],[],0,0
634,634,Pineville-matthews Rd,1000,1500,0,[],[],[],[],0,0
635,635,Pineville-matthews Rd,1500,2000,20,['b0b1c4187c1ae134f23347d4e9845467052810b8'],[1715.0],[],[],1,0
636,636,Pineville-matthews Rd,2000,2500,0,[],[],[],[],0,0
637,637,Pineville-matthews Rd,2500,3000,0,[],[],[],[],0,0
