recordid,lat,lon,state
2ec47b2ef48fbc59b56a0e9d37aa1901e0ffbff7,-80.80350823,35.17393687,north carolina
e788fc34764f6ac7ef0e88c9d50c967dfef4dfee,-78.92669266,35.08837092,north carolina
5378efe2494f501dbdd09f96c3b4f4c4a2cc19d1,-80.95956328,35.3145969,north carolina
a8311a0a8414239a637398442a98a9c9b82d9550,-78.41693257,36.3293272,north carolina
c9bcb3f145200408b4b1c0591738e55877908071,-80.46100315,35.65890699,north carolina
a40b8bbd07fae7017007829070ee91a0eda5da9c,-80.82480324,35.23227688,north carolina
b41f46554dabd9f7810396ec606e865f35526b69,-77.43780219,34.79647691,north carolina
acf9e8425e4576f6f0421bdde1c0f8d6628ea869,-77.55710221,34.41971682,north carolina
ec0e85c2a7d4e87725da20ac3513b0fcfbb632d9,-80.78930322,35.15884687,north carolina
5e6f4a78667487789d9eb20767cc355abe44106a,-82.54440377,35.56909689,north carolina
1410787208b7cb59ae389c19c115e43b2142265c,-80.01160303,35.96442707,north carolina
7bbe0e1ef0618990d108f5d020f9330e669b513e,-75.64900171,36.00006723,north carolina
71d2891720ff33b9dbf14511474dea9741d3fdb8,-79.15900275,35.46613699,north carolina
0ea4a8041b8486e4db230e6d1652cb67fc0897ea,-77.93050232,34.18459676,north carolina
d12ecddaf2512c64f602b595fd16d886416cdc03,-77.37550222,35.60148709,north carolina
981a1848504909f4ff6232a482e87c408b82ef81,-82.44170374,35.6120769,north carolina
dde48a180440ba007c98aed2a462bb5df683b583,-80.81570323,35.23001688,north carolina
15003887d2288eb0a7254d1c7ea96e7febcb735d,-79.35210279,35.17528692,north carolina
6430a2ed8c5513c7bdfe507ed9808049cc815040,-78.68900262,35.65107705,north carolina
85af8da0941918ef0ca5aca8358366e789e1fe3c,-79.96810304,36.39069716,north carolina
03143dad621c46dcf2c53acb37b8a31e59827402,-78.57750259,35.83288709,north carolina
16752539eba5e35de5b91d8dd310c9dfb1910ff1,-81.71060356,36.21400706,north carolina
f6fd278347c999210a2dae9441278b681c9e0057,-77.80410236,35.94470714,north carolina
abc99a93e5cbd0aeb89623ed5a47e0a57e967b43,-77.79070236,35.93217714,north carolina
ff5d156f66eb09a7ad6d1043e0fd68cb97fcfe56,-80.59010318,35.50868695,north carolina
3e1e10888e76cad2d69a93dfd4b78363f464746e,-75.72310173,36.09845725,north carolina
344a12cdb816b5fba429c3c674309329585e4bd1,-81.53960345,35.30134687,north carolina
152c015e4150aca1c244bc057f2e2e9ac781826e,-80.27810312,36.1393271,north carolina
d4379d449f403073dd35acd3b74357887c78b525,-80.84780324,35.22397688,north carolina
be9780f502df9162d274cffc051e843cba2a7ec6,-79.96090302,35.95928707,north carolina
3f9ddf00d73a328bab6dcfb57189f7534391b489,-79.07320275,35.91014709,north carolina
899418460c9a0c8a8bbd4944172e253074b9e8e5,-78.69360263,35.79451708,north carolina
7132fa50f23eb160a0a42d84993148d4da31fad7,-79.02520273,35.9303771,north carolina
595e2f44f6e1d517bd1d13b45ec47a46f532f137,-78.67720262,35.78367708,north carolina
31b723b76eed836edeb0ee8f9fb045741a38bb85,-81.52410348,35.86618699,north carolina
f3438eddaad28823ba276ffcd7c7edce2526ca25,-78.66250262,35.78597708,north carolina
20ea92a975ce8cc62bfc7c67ef1c511e0bd9ef9b,-77.8875023,34.23195677,north carolina
02bc24ab2b6698183fad7459ac98f78d2593f3c0,-78.88010269,35.8990171,north carolina
c1d342ab6e9a7fb7223a827f6e595b1db99d1e14,-80.03890299,34.96314685,north carolina
0bb8aacbfb3324092d5f6d7926091630333e4d6c,-77.8710023,34.22886677,north carolina
267cf2b98857c290eacb6dfb9218b33c02fa6bc5,-78.74090265,35.8830271,north carolina
e3324ca5967f0838b4425072df5c7a1e6d290c6f,-80.83810324,35.22799688,north carolina
2d8d1804e7a767459c602f1489296485c0c63e0e,-78.67680262,35.77907708,north carolina
5820021fb3f5b6f02e62d3445cfe7598b01132e0,-77.53500228,35.90026714,north carolina
f19ce8e7190ab2a9835dbe1c3d90dc4f1c0d2fd5,-80.2050031,36.17656711,north carolina
b48f96865da8ae8fc365d444aeaeb949fbecf4cd,-77.46090225,35.7047571,north carolina
c4a233d1901dd764ba8fed7e4d7ea40e30d1e801,-82.55410377,35.5951169,north carolina
3f6a6d6cf28271dbd1610da0169d0742ecba0bd9,-77.91640231,34.14005675,north carolina
e7232774e575e3e78dd0dbcf559963784a8a79a3,-78.5930026,35.83563709,north carolina
a8ca398ad7b9c2ce1b8e8aaf93e97b49ab779c4d,-77.02540208,35.03926697,north carolina
e7f57962d6ce4bd624872a0dc957cce6fff8aa44,-78.30090241,33.92557669,north carolina
023fdab32a527605c70f66ba4cf4a9ce7a8c9d68,-78.68150262,35.74288707,north carolina
08c35158eccee5abc2fcb99803eacb4fbab3123a,-78.56820259,35.81792709,north carolina
b336b6fa8a6bd2c31455e1241684d5d30e4977cd,-80.42390312,35.2495169,north carolina
657deb253acf7ff621bd114ee98213c6a6510ea4,-79.04430267,34.66866682,north carolina
3d7d7f1320c4de16d01ae4a1a7adb35f9e8abff6,-79.17660273,34.98527689,north carolina
f5c4e31c3f7665bf2dd7c1813a46bf3f8b74212f,-77.9211023,33.96768671,north carolina
c0664d66ebc08999d5cbcd477034a0009e85e814,-79.81890298,36.10205711,north carolina
3a5cd291885e058e0d3309148ecc0d569b0011e6,-78.97350267,35.05244691,north carolina
de7b5d853a27f6c48d588fcad73db6710010685e,-78.96070267,35.04280691,north carolina
1f603a8c89e7a343b59814ec7e71c41cfbf2031a,-76.09460187,36.50333732,north carolina
b685c632fd1302da3ff5d61ac9c242c5399106a6,-75.64870171,35.99296723,north carolina
f737acab83fdab6e45a67111ed49fd8aeff510bb,-80.87220324,35.09626685,north carolina
0b91a07690ed83ce42c64b08f7ab4eecdb141cba,-77.8914023,34.17579976,north carolina
90468abfbc489e56049fa262ff5c8e2616dd410d,-77.49470721,34.73133689,north carolina
d78fe893d33c56e0d6f5c583ae77d5243011713c,-77.8811223,34.22898377,north carolina
9de3fe274d85ddc9c85fc53d806edecec1d8ab66,-77.43859219,34.79827091,north carolina
989c9d7e33b46423428ad4b5a10483623e26d11f,-78.70811756,34.31438376,north carolina
287a2b25c3889a6b667214e8f4c6afe731c50b40,-79.1375687,34.61899681,north carolina
e2201aab57ca9cd200bba87d4dce545f6a81568d,-81.20297335,35.27395688,north carolina
22c3a5d1e397aee07a0cd2547e7f1c4c22243f4e,-78.99489266,34.66643083,north carolina
cb03f1877246bc5cb3da33a9e25429581e0a2fca,-75.64301167,35.22520406,north carolina
e34590fa8ace7bfc10032747e33573c339ca0cfb,-78.68088263,35.8997671,north carolina
c8ffcd81af28441efed0487a5ad1095586bd0895,-79.81665296,35.69914902,north carolina
6cf5d1bf490ff801e11c2cb2f22853c40f7f41e2,-82.3236937,35.62103191,north carolina
42e7e19d7e23aba362f21b2a6ce8bb7e69929314,-80.56082317,35.49764695,north carolina
f47848bcba790c1722f847cb2c4a920f1199bbf2,-78.58449859,35.81140109,north carolina
316c3fea50b21dea8350f61737e22e4f214e7526,-77.39664225,36.1226302,north carolina
30822e3f85df38d32a7e60d3d79c6df1b59c6661,-80.88605329,35.787387,north carolina
fd9f689edf08a323adbcabe81e1139029c18fe0c,-75.75592175,36.17009326,north carolina
04b9c50a9ae672b2358d4092407980d1a25ab7ed,-78.66621662,35.8577911,north carolina
1e869a465b1e2cdb0edae8e8990ed652d71d5c84,-77.63728225,34.74204989,north carolina
bd4b1decafc864fe393628e1b67e8ce03041d5dc,-80.78317322,35.23058689,north carolina
d169f1666aec6590b0be57c5138a6e8daf0d8b3c,-79.06483768,34.63059182,north carolina
3bd8e07cb98acca9838ca3fd42b643d2b90c9bf4,-77.99171236,34.73252387,north carolina
10f443c76b89b27d5a36aa8aef289c69bb207049,-78.86964268,35.78798207,north carolina
1ae92a88b0dfe09aed73f7314ec1f1ee77623246,-78.67739262,35.78989008,north carolina
c21cb2e308f00175b5f2194542ffb42325349a3f,-77.8794923,34.22736677,north carolina
e25424f279d472fdd9e82091a9e46cac4f68027b,-77.93677232,34.19541676,north carolina
420631f35ede9b65e6d7c7f3e3cbe4f26f274bf2,-77.04923213,35.83953015,north carolina
b77fca494d14cd8dd1b2fd1de8511198ec6eb393,-80.55403314,34.99872084,north carolina
f668dfb3343760c49f4c4a903ea5baedea125a2d,-78.99791273,35.98146011,north carolina
26727d3878d67c713daa25b7c9d1892eba81be3f,-81.14911334,35.27992688,north carolina
9140ee5a12c43ac9de495cf6b4075d9c28bb35c7,-80.50522913,35.09447687,north carolina
13f5f4f46d95dc11fd02db9531d866a156c26162,-82.54904377,35.56846889,north carolina
371647dbe24a21d890342af686710f4e9925ebd4,-78.65458261,35.78230208,north carolina
601cef4d728e3f1f32ac503a89d1126a8f59a870,-78.52889255,35.28514698,north carolina
0b7c9f78ba6c593fe63e98fa4368cc09f02e7809,-77.8782623,34.23102477,north carolina
5d4876fd263a9e1c50518dc8948381a8200039ca,-78.6015266,35.8488991,north carolina
191b79ebdee2a09f09b28126bace20913c4fee68,-82.55051377,35.5951799,north carolina
80fb8997d59156904d9bac3fd169af2f206da742,-80.15894309,36.10520109,north carolina
05d9d1bd637560f7fa44772feb6bd738ca2ace9c,-78.63815261,35.77969308,north carolina
293b4bae69122e7c43d7d261cadaa6dac7fe5360,-78.92116271,35.99663112,north carolina
8ef9b18eb8b109ac87e86d8e6a5be02391c56e2a,-78.65003263,36.05835714,north carolina
7a4e7248c3f6a36532e4f776d35ee6254f922139,-77.68480235,36.31147723,north carolina
9dcdb71510f0e0d8dde16ec8197b9df52d0a0e03,-80.81790324,35.24713689,north carolina
11786eb888c1e2d37d031aa037c5cd6f9f43b177,-79.1057027,34.86195687,north carolina
45f666a30a309e8087990cb899cffcb6d158e061,-81.69870355,36.21060706,north carolina
88e75d66e80a0db4d9ca36a5e604d65f86e37b92,-77.54450223,34.90234693,north carolina
5cad63818d82afe0a5fbf441fd039a6f07045436,-77.67480229,35.32684701,north carolina
fb4e1b0b63ea2c8c65a3be924ef5a79e9f3fc778,-77.8944023,34.17574676,north carolina
8e48dbbffe94d2e6920e4e5abcd586635874d6a9,-80.60830322,36.06393707,north carolina
a8d3e571c49fd9bc18e9a49833df1198a8aa3c6f,-79.04290267,34.59009681,north carolina
78c6c3857826af0569d7b6998be2b529111e2e62,-77.95370238,35.37068701,north carolina
cf624101f0fe58b5895ebdedf8454532e6647773,-77.81310228,34.26759678,north carolina
9aa4b7e4a63c35a49bfd9206ddd7d94ca8e955c6,-80.84270324,35.23371688,north carolina
7edca40a275218d8be8a3f5a27f88a71368e9322,-81.23980336,35.28569688,north carolina
47cba45e17a21931828cceef91b15b2ad8f1b141,-78.32730252,35.8202871,north carolina
d085138ff476970429d1965c4a259d1bcb687fdc,-79.80560297,35.88503706,north carolina
26b3c7c45c2f5fd2996c73f818fab35fb58a638c,-83.32050399,35.47708684,north carolina
212221ca960192e58d7239dba3a5f9fe0126f5b9,-79.05490274,35.9304671,north carolina
4a4bdd708b7b735ccd5e69160996eb63159eafc2,-78.86680269,36.00156712,north carolina
d349dc6849333150fc7becdda9a0f8affaf3f917,-79.28790279,35.45516699,north carolina
49e8d781f4569d7a37970fe68eb696fe46d1a7fb,-80.81930325,35.58619696,north carolina
0f24da40013c6115b21ba325f978a4564f924151,-80.48020316,35.66010699,north carolina
b07b85ac0685a432191ad041283a19fdf60389aa,-78.69980263,35.75728707,north carolina
69b67b5248631e4548459b6c6dc058ddcd75591f,-82.57960378,35.57783689,north carolina
de2e2fa991643f5a0f36297d1e1c5d89da463443,-80.22230311,36.1220371,north carolina
3d34bb6ccfb2281966c891123c8a49dd9edbd167,-78.91210271,36.04027713,north carolina
91bf6bf4fec7617716df7e65768314b705927da4,-80.75420322,35.24871689,north carolina
e36bbc237fb5a7851c0313437e33eabdcb3c7fa8,-78.64170261,35.78050708,north carolina
e310c4ae05eb5082728cbce43ec04c96634a0a05,-80.03710304,35.99917708,north carolina
65a71e670c59847abdaa882259eb997189e2daee,-80.81090323,35.19064688,north carolina
5e2a90909d89ff5f96e489bddacded8a69fa3665,-78.6159026,35.69427706,north carolina
8f0f0aac20cd43ebd99e55ddb0175119be001408,-82.55410377,35.57397689,north carolina
9a8a6633d28411b44114f7c347c8d827b226bcbf,-77.88660239,35.96809715,north carolina
813978661d358393e821eb2d9abc6204e1523858,-81.05120331,35.25597688,north carolina
1df24d63d237f500ea1803f7761cbec9e043b28f,-78.90410265,34.9901069,north carolina
732c9153d888c852f4bf34ac190c53d796b3bf4f,-80.77120322,35.21404688,north carolina
51829f7f1b5a9c5aab1088bbb83752d9b6e080cb,-78.54680258,35.78572708,north carolina
99bf470ae2cf5e2ec70ddf21d706adf4db3f8e86,-77.8617023,34.21966677,north carolina
bc3a8dc19f027f66e1e18b9595ce6681d31c16a5,-77.8946023,34.07941673,north carolina
6a58d55e755ecf295a698bfeb4606147e3c67f71,-79.07450275,35.91006709,north carolina
459873ff54853fed8bc3ee6bf02d9d1e3446f8af,-77.88220231,34.31165679,north carolina
cbd53d9b0939c3231acf6a6ed33a3dbdbd25dbc2,-79.99290303,35.95387707,north carolina
8e4c88565b0bc582488b986bcb46ecad3a85a77b,-78.67920263,35.8829771,north carolina
42df14a9174febadf598605dadc089992ee25ff7,-77.92410231,34.20480676,north carolina
87acc8894c387079963f7b4cb294ac02f9430a9a,-78.9238027,35.94793711,north carolina
4164d09b988ced416bc1632577c9d6de4df99829,-78.89780265,34.9995269,north carolina
6388aaaed3eb7f78d9dc6f5aa97c1246271c9d6f,-78.94230266,35.02572691,north carolina
358398b89d63c7edd906b30712598af5ac32231d,-78.45770253,35.31495699,north carolina
6f3c30b20a9225874cb687f650a2e72803275cb0,-80.84310324,35.22709688,north carolina
b398905a0ceba29e145b5eb49f955137882feb1a,-78.67300262,35.79312708,north carolina
d8640d7452469dae9716377e0adb843cef699fea,-80.19450306,35.38746694,north carolina
25a6ce335538fbe489147f0f775381512486fb7d,-78.66300256,34.62808683,north carolina
18c04657449ee18ff1959472a0e4fc58dc95a9b4,-79.02090273,35.90737709,north carolina
9843a75e2138b5bd4cc46d857f27ec2143f4c901,-79.5336029,36.10033712,north carolina
7e0222e7e21414cabe655772fc3ac5d6929d95f2,-78.6022026,35.76883708,north carolina
339b2d6569a5007fa116a7f9bd1bde1fd7da6002,-82.45500372,35.30681684,north carolina
1efaf917bd361c30e3270c41efa88e11aa2fb1dd,-79.05870274,35.9474871,north carolina
ee133c4cfb7578527b7d71e9ce512a1ab1a84290,-78.69380263,35.78922708,north carolina
b0cd21435be395693fdbde14a327f40ab8fe0097,-77.95040232,34.24311677,north carolina
de6d995811a280222be5408942e497e7d36b17fe,-78.67510262,35.78927708,north carolina
20307b75da0bc6b57bf75bb98f6c4947a70e704c,-78.42920254,35.67907707,north carolina
fbee12fe8f8201c1eae8ee767e1fe2b6ef8faa61,-80.78020322,35.25323689,north carolina
153672e6f4fad03c5e99d6021f283c9e4535c300,-77.01790208,35.09915699,north carolina
d1e0824077e9db8a66cdf6c084d961b116ac6e1f,-80.84530324,35.22565688,north carolina
0804d254e07357e7dde8b8463da54f38d09836b7,-79.69850288,34.88593685,north carolina
764173965b8255e3327f6559f589088c5795530c,-79.44170287,36.08841712,north carolina
b84c5e9b2584ee479c1a30eda4f825b42e0c7ce1,-82.54440377,35.56645689,north carolina
09443bb431f00521bca3b8c3bca8cb84a93eaad4,-79.52010289,36.11064712,north carolina
8793f116dcfdb24a228648d1ab62ecf12f39eabf,-80.2252031,36.06325708,north carolina
48d4f26569ab5a3a7aafa39cb7586ee0d22981c2,-78.66700262,35.78753708,north carolina
b88379dbd5d52c1351f28bc54ac3974985e48c40,-78.80660265,35.65971705,north carolina
f29336e8bf6349ff442552bcce581ca06a618af5,-78.60570258,35.48488702,north carolina
87079eb30a35bdc096e358b304af0580cc05c283,-80.75230322,35.3103569,north carolina
f6444c6b000fc6d2a37093533eb6b6c739238180,-78.84740268,35.95124711,north carolina
c43e9b0dd986d5ee44f3879afe41b20b3ea03333,-77.8789023,34.23136677,north carolina
8d3b571f6b0888abaca96f8fd9c085f2eabd3d50,-81.17760334,35.26550688,north carolina
af7111cfc3e71eca77727d4e6deb2bbdcacf275e,-78.36200253,35.77811709,north carolina
78afde961199d3c1ceaf67249575493cd8705159,-77.35930222,35.74123712,north carolina
1fdcbde8040951a246e2c2583786bccf71952ee7,-78.69360259,35.01360691,north carolina
09cef2d0b752c89bcfe343324ff6efdf0c83f531,-80.05720304,35.76368703,north carolina
1439bf217e45c2ebc5113ef85986b676c9280bfe,-80.82760325,35.48880694,north carolina
539e13c4a158ee5626da0af8d8b867add4bcbc14,-77.8800023,34.19452676,north carolina
3a379144fc70ead8b8bcb570577e74301b201277,-79.06730275,35.91093709,north carolina
1a15c1d7ce9800d2cc6a9b20f693991bc3ab76bc,-80.27620312,36.08807709,north carolina
c2e4fdb13f3ae6e49f2a2b85f00ce827db4b3aa3,-80.85820324,35.11660686,north carolina
2ce2a02985a9850f9a82cdeb60fae29081ad9993,-81.65280354,36.18722705,north carolina
3462e054df813c335458ddc07e45d8032b329e3e,-80.84340324,35.20109688,north carolina
331934a811f945bfd53cb847294b870f2b8e69ec,-77.8804023,34.18786676,north carolina
f06c5a3c9b8f9520adb460882207dbfdb82f13e6,-78.56660259,35.88649711,north carolina
6b9a9c4bcce6ff60e0f63be726c9bd28094ce0db,-78.37980256,36.3056772,north carolina
ffdcd8ed5b8ca40c86327bab5603995cad1edabc,-80.89110326,35.22437688,north carolina
881ab0d211060778d8a6e6b7eb0713e09b2493ae,-78.77440265,35.79154708,north carolina
0a516bef12bf21ec343be3706ae94153ab57c7c4,-78.49770258,36.07758715,north carolina
0a891b6f02b792dfda798a51cdab4144487cb96a,-79.81930296,35.67213701,north carolina
c777cce6ef25c55b147c98f11209e49176be57ff,-79.05270274,35.90375709,north carolina
8e7e3f611b944f12ee3ce53f024d6f5da3cc2b39,-77.15420216,35.76044713,north carolina
aa1d1aae9999c4a1eab870474ea5085da653f313,-78.8958027,36.03669713,north carolina
2fdfc8a855a863e6c9d354c640c56da4e27ea164,-79.80700296,35.70519702,north carolina
387be5e4009ee01243742058c4b10d85b751162f,-77.27990214,34.70687689,north carolina
c82564df1dc886690ebc6fbfeab3db92296aebc8,-78.46480257,36.09186715,north carolina
17fb094c42e1e5a1ed08278d0c474e6fe940ee3e,-77.93170232,34.22780677,north carolina
f92832c2c7b59767b9483a66d56e7cc324662068,-80.47780318,36.1718071,north carolina
ec05739a4117274aa86667645a611a3e9c8c5adf,-78.92300269,35.78601707,north carolina
6667b1ab8075fa0fb36593b9dbb820ff24298f7b,-79.06470274,35.90454709,north carolina
68e6c8fdb6885c34cbe62379b6d5d3604db590a6,-78.54090258,35.73687707,north carolina
51db4c425de14cc6acd8e08ec47acac589571a5e,-80.83590325,35.34079691,north carolina
0df09efb17a9c6b8ac463421215130c9b3356ad1,-77.61250227,35.242667,north carolina
62e54c7db1d8ff117949a939dadc56ddc5410086,-78.65940262,35.79076708,north carolina
69a9b0faa08d35e1540bb82e894eb82e93b71888,-78.0941024,34.99875693,north carolina
b73352463b04dae0b64e261bcfb6369c6869bbfb,-78.06460241,35.20452698,north carolina
f6b151478503dd2312fd0207fc866fb5c3654903,-78.91900265,35.0127069,north carolina
9c7758b31b9dd59b510e45cf19987711775e453d,-80.84420324,35.22641688,north carolina
10d3383010b8f7ff72f529542d24f122935a7d6d,-79.09820273,35.43781699,north carolina
21affaa1a119bdaf72edeae3c32d174b59b41df1,-77.94620232,34.16711675,north carolina
861d1846553abd3adf18318b2334141a44375e3d,-78.66050262,35.79930708,north carolina
8bab44f5738a68fb8a5ce2cbd45d383de7f1bd82,-80.98050328,35.12587686,north carolina
b7d8566a7d6908888f30555ba2181cd223aee0fd,-77.80550228,34.21377677,north carolina
1624dc8a5e1be031c15c85536b56c6d5c03bb90b,-77.64650228,35.261737,north carolina
8847928125481c622af8948956f5b3e998094628,-80.2067031,36.06876708,north carolina
f6b9405d8dd8547223c1465be4561d67f087e7f6,-80.88560326,35.23949688,north carolina
f6577098909da3465fa84a818ebb33653c9072fd,-77.37290222,35.61113709,north carolina
97a9689a1492df234c0abbcb6501a3bcf6bdfd67,-78.75130257,34.36106677,north carolina
3cb8473ffc60d6a6bae2d3ede80559259bf1e699,-78.95040267,35.06709692,north carolina
6b05312fc2e2c3a7bb914f3ea950b7b3b8639fb3,-76.72890198,34.72908691,north carolina
b59d85432e49dd95ad79397e5b5bd1756d24441f,-81.68520355,36.21728706,north carolina
e9b131b34d65e172a6693b353fa68973257a9bbd,-77.8799023,34.21354676,north carolina
3c8b63b46a24e79365a76c73bc7b5f846bea0741,-77.8695023,34.22102677,north carolina
3fc0758942e01e311484f88a2e8c10eaddf9de23,-78.80950267,35.97832712,north carolina
bb76c2626f100e6e0664f1061d44b3854501f1fc,-79.65000291,35.77623704,north carolina
2743d8bb8936231f5385052430c23c4b40b76a8e,-77.82590229,34.25615677,north carolina
c12f721dfb3fbe56475a1cb93efa78fa60fcc983,-78.96430267,35.03876691,north carolina
39f4d5ebc69ad4d66ddfca776787b63e0cc4470d,-78.6313026,35.75605708,north carolina
b7e81ddeb8af0ca1cb7dec73223fc37fbe3aedd9,-79.29160282,35.95519709,north carolina
f57a1fb84d5217eca89584da05e72386b69f493d,-78.9101027,35.99917712,north carolina
200d2f5dffd15495e9d0630a38990476fd9ac51b,-82.55390377,35.6298469,north carolina
19d5a0dfd28b94bfda301830b470ee925099bf0a,-75.52010163,35.26596707,north carolina
830daabbb1da5db6b4b6fceda7742b025fb26ce9,-80.41640316,36.09867708,north carolina
e5be112221cd4b7f7f36b00534ef493c866e1c95,-78.89730265,35.01486691,north carolina
fd9afba13e32dd9f8fdc42088903216624af2aaa,-80.25200311,36.06591708,north carolina
638277259451f001ee8b385efd1544ac84f29d96,-80.84100324,35.19924688,north carolina
e5af2b86575fbfa24eb6a6c14ea79e6016e9744b,-77.36180221,35.60400709,north carolina
ee2a026371ddca98668984e69d63da8e019f6008,-81.54560349,35.902237,north carolina
bb71d6827f6805addc4578d1c49e8181b0c60249,-77.8431023,34.51785683,north carolina
75756cc6b68da57560b15632ce7464e7cddf0c5d,-80.06120306,36.0953071,north carolina
4f27e4ff7d9e5369e32129c07e399b834361df36,-82.54560377,35.57001689,north carolina
dcf62630c1ba09f7fe5c3af77e0781c75769f4b3,-76.2227019,36.32573728,north carolina
e40094bc8a48ccb0a335a02df91fc4118a83d87c,-78.87910264,35.05044691,north carolina
e7afa44415ed4b1e38677336e2f4d4fee3fbc30d,-76.66920201,35.88796717,north carolina
4d6c5481a213f43e8f3c69038e4efc71347c07fe,-80.49460316,35.61393698,north carolina
e62cfa464f635fdfd4efa16ea2d4f2265fc8abc9,-77.8847023,34.21972676,north carolina
1fa14b29717663396865c2a80cfd3d80be6d2011,-78.46940256,35.81272709,north carolina
47650c49d53441a6cc1ebe71db41dc16cd0ef6c3,-78.59910263,36.3271572,north carolina
ed9ef58b232b6c1edbc540fe6a9ec84d7cdf4508,-80.28750313,36.12906709,north carolina
af7ce4b0ecc5e1142c7dd1664ef9bd2a676c4230,-79.81270298,36.0652971,north carolina
22fbb5791d477d27f6d7bcbc638c836189cab155,-82.55370377,35.5979269,north carolina
0200ac329e6991d773480b488b276b8fce2664cd,-78.6129026,35.83843709,north carolina
6b9f613ea3a95423eab25095da3c5810ff708a1b,-77.36280221,35.57765708,north carolina
9f0e3f9422cd3ac5b187dfbbe7ad2cf31a208697,-76.31430192,36.24225726,north carolina
7e73b091e4e4cf7fed503753406bb46928dcbb02,-78.60790254,34.62806683,north carolina
1a234ed332c1f2d40b8ff3bf42bb793c525de360,-80.87330325,35.19434687,north carolina
ebb9bf55f6cbe4fa92522ea32e9be65901460547,-77.37830222,35.59107708,north carolina
28e455fc8c0e199e1e460728241988811bcefc89,-79.81280298,36.0652771,north carolina
7f07bf26287f2b2d2c0b5ae0ef7d8f6751269179,-79.79140297,36.0724371,north carolina
2e52d2666775d24518ce696737004538ffdb49fa,-80.63280319,35.43405693,north carolina
5ecc24181bbf7b506a6aba1e563f3b56178231ef,-81.19570335,35.26226688,north carolina
bd3bf925863762f5cb226e8e3c2d4592189de7e8,-79.06700275,35.91094709,north carolina
e3670007b43047bb3153995ebdd96af7133259fe,-80.85380324,35.21837688,north carolina
c8bec429b0ea8d94eadde521b8b09f4d539a3bd1,-79.84790299,36.05150709,north carolina
a872d544548901225edf459996fe7c2e0c204126,-79.34360286,36.40724719,north carolina
ad63137e0176a6eed77d2d2bcbfaf4004d7e3d34,-80.52240317,35.62984698,north carolina
635ac19f15bef8285ddc510c864a63418e2ade66,-80.84310324,35.22709688,north carolina
1e10e0169f24ae2da6025aad072436dafdce11a3,-79.80910298,36.0630671,north carolina
0d9057399727e9223598d06aba26510714d8789b,-82.54880377,35.5963969,north carolina
0c53a76005fb5eaf1b7830d38fdd4e752d7cb726,-77.89480231,34.24178677,north carolina
19b93b37bcb67e3d4ef1cd53dab0afe361a7274c,-80.24630311,36.11725709,north carolina
f793ac0d060c443fb7676f0500ed7dc1d0a7a499,-77.76470232,35.31690701,north carolina
9f1e881dacdf991d5d1feacb267ddcc2a45fbe70,-78.93700273,36.3921972,north carolina
afabfbf29336cba0803a5b98609a969a11687b67,-79.08830275,35.90505709,north carolina
4e4e5f40d95ce3758cb220572cc12796027547ea,-80.92230326,35.20590687,north carolina
07e368048391145b537d8f1c049d0179c1b08efc,-76.77070206,36.22697724,north carolina
7b04fa4aed789f6524c4877855e3a275e26283d1,-78.65580261,35.78099708,north carolina
a654df64cfb9fde7524f5a24808395725686070d,-78.62020258,35.30401698,north carolina
00df7f5dfb2aa88f8018320544cf8111cd07039c,-79.82040296,35.67315701,north carolina
e95a434a4d397e5becde15ac71fd0c0052b0bc8f,-79.00980274,36.19623715,north carolina
3b0becd79ee1c42b514b43988d9c327dfb66183e,-79.01840266,34.61424681,north carolina
1f65f0a4b2f37f52c8b3e287af9fcfa007d2345d,-80.80920326,35.64592697,north carolina
a6e75c75486228d5e58308366cae7932c06c5ad6,-80.75330321,35.20382688,north carolina
8f4b4ead1266e367ca0187ee38a40cf07142a01a,-82.6578038,35.6558069,north carolina
7a37818ce6b5fd0a4244a478c5f0ffc55ac9bcad,-80.87060324,35.08946685,north carolina
083cfa855bc0aefca9eb5436dc016595cd4674db,-80.89780326,35.25991689,north carolina
b233275bac90e3448a72c14449cf23cc6b009c4a,-81.59830347,35.29354687,north carolina
d2814973e0cedfe5ce9a1ac43f742ad8cbed2e54,-77.0681021,35.11296699,north carolina
b59ebff9aa9f7c873f0575daa7725dbfbd98976a,-77.82140237,35.95585715,north carolina
c3ca420fc4037416da2c8f7f001b3fee5e49c079,-79.79910297,36.03938709,north carolina
940d159fac55895907206dfb91c58c1cafcf3fbe,-80.6848032,35.38232692,north carolina
e820456df7a0c420a66298edc27db6cef1cc2455,-82.61160379,35.57693689,north carolina
032c342eb0b39a9931adece991c751e5390dfe82,-78.94330271,35.89034709,north carolina
6f6bae544817d914f7b455d64ffee28ee2424564,-77.38270222,35.61310709,north carolina
635fc8ff667983e10c385918c6932ad5bd4b115f,-79.40800281,35.16666692,north carolina
577b0412ab00cc9a955af651f1c430f5dc48262d,-79.33860277,34.80078684,north carolina
3fffb0d84b20d33fb2fbf5903f791875328f4054,-81.14960333,35.18729686,north carolina
c72587f40d27f86e6e224bb34196a4ae8152f115,-79.41874281,35.14933692,north carolina
2c09595b68f4b66d112534582a09653926d83ee9,-80.55152316,35.37327092,north carolina
d0ba1cc7c31fd712974a4be7688bc08e61e4d825,-78.62614661,35.81519309,north carolina
41c19a8708fe441ad702ce980a00601006aba3e7,-81.68481755,36.21712706,north carolina
